book_title,chapter,emotion,sentiment
Harry Potter and the Order of the Phoenix,99,Trust,0.0010410524764150942
Harry Potter and the Order of the Phoenix,100,Anger,0.0016166155195089871
Harry Potter and the Order of the Phoenix,100,Anticipation,0.0013289127575624726
Harry Potter and the Order of the Phoenix,100,Disgust,4.932047347654538e-4
Harry Potter and the Order of the Phoenix,100,Fear,8.357080227970188e-4
Harry Potter and the Order of the Phoenix,100,Joy,7.261069706269179e-4
Harry Potter and the Order of the Phoenix,100,Sadness,0.0016166155195089871
Harry Potter and the Order of the Phoenix,100,Surprise,7.809074967119685e-4
Harry Potter and the Order of the Phoenix,100,Trust,9.864094695309074e-4
Harry Potter and the Order of the Phoenix,101,Anger,0.0014644970414201184
Harry Potter and the Order of the Phoenix,101,Anticipation,0.0010798816568047336
Harry Potter and the Order of the Phoenix,101,Disgust,6.656804733727811e-4
Harry Potter and the Order of the Phoenix,101,Fear,0.0010650887573964497
Harry Potter and the Order of the Phoenix,101,Joy,6.80473372781065e-4
Harry Potter and the Order of the Phoenix,101,Sadness,0.001242603550295858
Harry Potter and the Order of the Phoenix,101,Surprise,7.248520710059172e-4
Harry Potter and the Order of the Phoenix,101,Trust,0.001257396449704142
Harry Potter and the Order of the Phoenix,102,Anger,0.00159977634194831
Harry Potter and the Order of the Phoenix,102,Anticipation,0.0010639289264413518
Harry Potter and the Order of the Phoenix,102,Disgust,6.833996023856858e-4
Harry Potter and the Order of the Phoenix,102,Fear,8.775472166998011e-4
Harry Potter and the Order of the Phoenix,102,Joy,7.765904572564613e-4
Harry Potter and the Order of the Phoenix,102,Sadness,0.001724030815109344
Harry Potter and the Order of the Phoenix,102,Surprise,6.057405566600397e-4
Harry Potter and the Order of the Phoenix,102,Trust,0.0010173334990059642
Harry Potter and the Order of the Phoenix,103,Anger,0.0015036947929197456
Harry Potter and the Order of the Phoenix,103,Anticipation,8.377728131981441e-4
Harry Potter and the Order of the Phoenix,103,Disgust,6.874033339061694e-4
Harry Potter and the Order of the Phoenix,103,Fear,8.055507819212923e-4
Harry Potter and the Order of the Phoenix,103,Joy,6.122185942601822e-4
Harry Potter and the Order of the Phoenix,103,Sadness,0.0018581371369651143
Harry Potter and the Order of the Phoenix,103,Surprise,4.18886406599072e-4
Harry Potter and the Order of the Phoenix,103,Trust,9.988829695824024e-4
Harry Potter and the Order of the Phoenix,104,Anger,0.001160311088810838
Harry Potter and the Order of the Phoenix,104,Anticipation,0.0010348720521826391
Harry Potter and the Order of the Phoenix,104,Disgust,5.74928917879244e-4
Harry Potter and the Order of the Phoenix,104,Fear,7.839939789262418e-4
Harry Potter and the Order of the Phoenix,104,Joy,8.153537380832915e-4
Harry Potter and the Order of the Phoenix,104,Sadness,0.001348469643753136
Harry Potter and the Order of the Phoenix,104,Surprise,5.540224117745443e-4
Harry Potter and the Order of the Phoenix,104,Trust,0.0015261749456430842
Harry Potter and the Order of the Phoenix,105,Anger,0.001304412641621944
Harry Potter and the Order of the Phoenix,105,Anticipation,0.0010882528324388787
Harry Potter and the Order of the Phoenix,105,Disgust,4.994036970781157e-4
Harry Potter and the Order of the Phoenix,105,Fear,7.453786523553965e-4
Harry Potter and the Order of the Phoenix,105,Joy,6.037567084078712e-4
Harry Potter and the Order of the Phoenix,105,Sadness,0.0013640429338103756
Harry Potter and the Order of the Phoenix,105,Surprise,6.48479427549195e-4
Harry Potter and the Order of the Phoenix,105,Trust,0.0014311270125223613
Harry Potter and the Order of the Phoenix,106,Anger,0.001305720031281421
Harry Potter and the Order of the Phoenix,106,Anticipation,8.378952072394146e-4
Harry Potter and the Order of the Phoenix,106,Disgust,5.306669645849626e-4
Harry Potter and the Order of the Phoenix,106,Fear,7.6807060663613e-4
Harry Potter and the Order of the Phoenix,106,Joy,6.074740252485756e-4
Harry Potter and the Order of the Phoenix,106,Sadness,0.0014663166126689755
Harry Potter and the Order of the Phoenix,106,Surprise,4.4687744386102116e-4
Harry Potter and the Order of the Phoenix,106,Trust,8.728075075410569e-4
Harry Potter and the Order of the Phoenix,107,Anger,0.0013548466559921172
Harry Potter and the Order of the Phoenix,107,Anticipation,0.0010007390072669046
Harry Potter and the Order of the Phoenix,107,Disgust,5.465574578150018e-4
Harry Potter and the Order of the Phoenix,107,Fear,9.776450301761301e-4
Harry Potter and the Order of the Phoenix,107,Joy,6.543293509052839e-4
Harry Potter and the Order of the Phoenix,107,Sadness,0.0015934844192634562
Harry Potter and the Order of the Phoenix,107,Surprise,4.2338957999753663e-4
Harry Potter and the Order of the Phoenix,107,Trust,0.0010854169232664122
Harry Potter and the Order of the Phoenix,108,Anger,0.0010843417407785392
Harry Potter and the Order of the Phoenix,108,Anticipation,0.0011936871264032658
Harry Potter and the Order of the Phoenix,108,Disgust,4.2826942703017934e-4
Harry Potter and the Order of the Phoenix,108,Fear,7.745298148418136e-4
Harry Potter and the Order of the Phoenix,108,Joy,7.198571220294503e-4
Harry Potter and the Order of the Phoenix,108,Sadness,0.0012574719346843564
Harry Potter and the Order of the Phoenix,108,Surprise,5.649511590610876e-4
Harry Potter and the Order of the Phoenix,108,Trust,0.0018953200174952618
Harry Potter and the Order of the Phoenix,109,Anger,0.001285617939639184
Harry Potter and the Order of the Phoenix,109,Anticipation,7.692631933906592e-4
Harry Potter and the Order of the Phoenix,109,Disgust,5.901197099983139e-4
Harry Potter and the Order of the Phoenix,109,Fear,7.271117855336367e-4
Harry Potter and the Order of the Phoenix,109,Joy,5.479683021412915e-4
Harry Potter and the Order of the Phoenix,109,Sadness,0.0013699207553532287
Harry Potter and the Order of the Phoenix,109,Surprise,4.215140785702242e-4
Harry Potter and the Order of the Phoenix,109,Trust,8.535660091047042e-4
Harry Potter and the Order of the Phoenix,110,Anger,0.0014383043149129447
Harry Potter and the Order of the Phoenix,110,Anticipation,0.0010408781226343678
Harry Potter and the Order of the Phoenix,110,Disgust,4.542013626040878e-4
Harry Potter and the Order of the Phoenix,110,Fear,8.421650264950795e-4
Harry Potter and the Order of the Phoenix,110,Joy,5.677517032551098e-4
Harry Potter and the Order of the Phoenix,110,Sadness,0.001457229371688115
Harry Potter and the Order of the Phoenix,110,Surprise,3.785011355034065e-4
Harry Potter and the Order of the Phoenix,110,Trust,0.0013531415594246784
Harry Potter and the Order of the Phoenix,111,Anger,0.0016960528225221302
Harry Potter and the Order of the Phoenix,111,Anticipation,9.88608329705413e-4
Harry Potter and the Order of the Phoenix,111,Disgust,5.532578725874329e-4
Harry Potter and the Order of the Phoenix,111,Fear,7.255840951966333e-4
Harry Potter and the Order of the Phoenix,111,Joy,7.165142940066754e-4
Harry Potter and the Order of the Phoenix,111,Sadness,0.0015962850094325932
Harry Potter and the Order of the Phoenix,111,Surprise,5.44188071397475e-4
Harry Potter and the Order of the Phoenix,111,Trust,0.001296981570163982
Harry Potter and the Order of the Phoenix,112,Anger,0.001267143709004174
Harry Potter and the Order of the Phoenix,112,Anticipation,7.081097197376268e-4
Harry Potter and the Order of the Phoenix,112,Disgust,5.217650566487776e-4
Harry Potter and the Order of the Phoenix,112,Fear,8.199165175909362e-4
Harry Potter and the Order of the Phoenix,112,Joy,6.149373881932022e-4
Harry Potter and the Order of the Phoenix,112,Sadness,0.0013975849731663686
Harry Potter and the Order of the Phoenix,112,Surprise,5.3108228980322e-4
Harry Potter and the Order of the Phoenix,112,Trust,0.0010342128801431125
Harry Potter and the Order of the Phoenix,113,Anger,9.266886326194399e-4
Harry Potter and the Order of the Phoenix,113,Anticipation,8.031301482701813e-4
Harry Potter and the Order of the Phoenix,113,Disgust,3.6037891268533774e-4
Harry Potter and the Order of the Phoenix,113,Fear,0.0010502471169686984
Harry Potter and the Order of the Phoenix,113,Joy,7.104612850082372e-4
Harry Potter and the Order of the Phoenix,113,Sadness,0.0012458813838550247
Harry Potter and the Order of the Phoenix,113,Surprise,6.280889621087315e-4
Harry Potter and the Order of the Phoenix,113,Trust,0.0010502471169686986
Harry Potter and the Order of the Phoenix,114,Anger,0.0014125255275697752
Harry Potter and the Order of the Phoenix,114,Anticipation,0.001123213070115725
Harry Potter and the Order of the Phoenix,114,Disgust,7.062627637848877e-4
Harry Potter and the Order of the Phoenix,114,Fear,0.0011061946902654867
Harry Potter and the Order of the Phoenix,114,Joy,8.253914227365555e-4
Harry Potter and the Order of the Phoenix,114,Sadness,0.0016933287950987065
Harry Potter and the Order of the Phoenix,114,Surprise,5.871341048332199e-4
Harry Potter and the Order of the Phoenix,114,Trust,0.0010211027910142954
Harry Potter and the Order of the Phoenix,115,Anger,0.0012871318022965553
Harry Potter and the Order of the Phoenix,115,Anticipation,9.048926610084872e-4
Harry Potter and the Order of the Phoenix,115,Disgust,6.864702945581627e-4
Harry Potter and the Order of the Phoenix,115,Fear,0.0011155142286570145
Harry Potter and the Order of the Phoenix,115,Joy,4.914503245132301e-4
Harry Potter and the Order of the Phoenix,115,Sadness,0.0014821517723414878
Harry Potter and the Order of the Phoenix,115,Surprise,5.304543185222167e-4
Harry Potter and the Order of the Phoenix,115,Trust,9.750998502246629e-4
Harry Potter and the Order of the Phoenix,116,Anger,0.0013136620856911882
Harry Potter and the Order of the Phoenix,116,Anticipation,9.768256534626785e-4
Harry Potter and the Order of the Phoenix,116,Disgust,6.652519536513069e-4
Harry Potter and the Order of the Phoenix,116,Fear,8.084074373484237e-4
Harry Potter and the Order of the Phoenix,116,Joy,9.094583670169766e-4
Harry Potter and the Order of the Phoenix,116,Sadness,0.0015073430342225815
Harry Potter and the Order of the Phoenix,116,Surprise,6.736728644570197e-4
Harry Potter and the Order of the Phoenix,116,Trust,0.0010105092966855294
Harry Potter and the Order of the Phoenix,117,Anger,0.0017071437399579779
Harry Potter and the Order of the Phoenix,117,Anticipation,8.188110245952293e-4
Harry Potter and the Order of the Phoenix,117,Disgust,6.565937461376838e-4
Harry Potter and the Order of the Phoenix,117,Fear,9.03781979977753e-4
Harry Potter and the Order of the Phoenix,117,Joy,5.561735261401557e-4
Harry Potter and the Order of the Phoenix,117,Sadness,0.00171486837226548
Harry Potter and the Order of the Phoenix,117,Surprise,4.5575330614262756e-4
Harry Potter and the Order of the Phoenix,117,Trust,0.0011586948461253246
Harry Potter and the Order of the Phoenix,118,Anger,0.0015347359328726556
Harry Potter and the Order of the Phoenix,118,Anticipation,9.87166831194472e-4
Harry Potter and the Order of the Phoenix,118,Disgust,7.557996051332675e-4
Harry Potter and the Order of the Phoenix,118,Fear,0.0012339585389930898
Harry Potter and the Order of the Phoenix,118,Joy,5.475691016781836e-4
Harry Potter and the Order of the Phoenix,118,Sadness,0.0018278010858835143
Harry Potter and the Order of the Phoenix,118,Surprise,6.246915103652517e-4
Harry Potter and the Order of the Phoenix,118,Trust,9.254689042448173e-4
Harry Potter and the Order of the Phoenix,119,Anger,0.0015453697224166083
Harry Potter and the Order of the Phoenix,119,Anticipation,9.038954980172616e-4
Harry Potter and the Order of the Phoenix,119,Disgust,7.216585024492653e-4
Harry Potter and the Order of the Phoenix,119,Fear,8.310006997900631e-4
Harry Potter and the Order of the Phoenix,119,Joy,5.612899463494285e-4
Harry Potter and the Order of the Phoenix,119,Sadness,0.0017567646372754842
Harry Potter and the Order of the Phoenix,119,Surprise,4.8110566829951014e-4
Harry Potter and the Order of the Phoenix,119,Trust,0.0012392115698623746
Harry Potter and the Order of the Phoenix,120,Anger,0.0016403543831601385
Harry Potter and the Order of the Phoenix,120,Anticipation,8.992805755395684e-4
Harry Potter and the Order of the Phoenix,120,Disgust,5.662136957100986e-4
Harry Potter and the Order of the Phoenix,120,Fear,0.0010824673594457767
Harry Potter and the Order of the Phoenix,120,Joy,7.743804956035172e-4
Harry Potter and the Order of the Phoenix,120,Sadness,0.001498800959232614
Harry Potter and the Order of the Phoenix,120,Surprise,6.161737276845191e-4
Harry Potter and the Order of the Phoenix,120,Trust,0.0012656541433519852
Harry Potter and the Order of the Phoenix,121,Anger,0.0013322737471952132
Harry Potter and the Order of the Phoenix,121,Anticipation,8.414360508601346e-4
Harry Potter and the Order of the Phoenix,121,Disgust,6.466591872351035e-4
Harry Potter and the Order of the Phoenix,121,Fear,9.115557217651459e-4
Harry Potter and the Order of the Phoenix,121,Joy,7.167788581401147e-4
Harry Potter and the Order of the Phoenix,121,Sadness,0.001262154076290202
Harry Potter and the Order of the Phoenix,121,Surprise,7.089877835951135e-4
Harry Potter and the Order of the Phoenix,121,Trust,0.0010673772126651706
Harry Potter and the Order of the Phoenix,122,Anger,0.001328187650360866
Harry Potter and the Order of the Phoenix,122,Anticipation,0.0010692328254477412
Harry Potter and the Order of the Phoenix,122,Disgust,4.594359796845763e-4
Harry Potter and the Order of the Phoenix,122,Fear,7.768644747393745e-4
Harry Potter and the Order of the Phoenix,122,Joy,7.267441860465116e-4
Harry Potter and the Order of the Phoenix,122,Sadness,0.0013699545576049185
Harry Potter and the Order of the Phoenix,122,Surprise,6.348569901095964e-4
Harry Potter and the Order of the Phoenix,122,Trust,0.0014869018978882651
Harry Potter and the Order of the Phoenix,123,Anger,0.0014792899408284025
Harry Potter and the Order of the Phoenix,123,Anticipation,7.245501750996257e-4
Harry Potter and the Order of the Phoenix,123,Disgust,7.094553797850502e-4
Harry Potter and the Order of the Phoenix,123,Fear,9.056877188745321e-4
Harry Potter and the Order of the Phoenix,123,Joy,5.585074266392948e-4
Harry Potter and the Order of the Phoenix,123,Sadness,0.001645332689288733
Harry Potter and the Order of the Phoenix,123,Surprise,5.962444149257336e-4
Harry Potter and the Order of the Phoenix,123,Trust,9.811616954474097e-4
Harry Potter and the Order of the Phoenix,124,Anger,0.001222284504235177
Harry Potter and the Order of the Phoenix,124,Anticipation,8.56377678126557e-4
Harry Potter and the Order of the Phoenix,124,Disgust,4.3597409068261083e-4
Harry Potter and the Order of the Phoenix,124,Fear,9.030891878425511e-4
Harry Potter and the Order of the Phoenix,124,Joy,5.916791230692576e-4
Harry Potter and the Order of the Phoenix,124,Sadness,0.0014091305430991529
Harry Potter and the Order of the Phoenix,124,Surprise,5.293971101145989e-4
Harry Potter and the Order of the Phoenix,124,Trust,0.001152217239661186
Harry Potter and the Order of the Phoenix,125,Anger,0.0015635087153001936
Harry Potter and the Order of the Phoenix,125,Anticipation,7.867979341510652e-4
Harry Potter and the Order of the Phoenix,125,Disgust,6.254034861200774e-4
Harry Potter and the Order of the Phoenix,125,Fear,0.0011398482892188509
Harry Potter and the Order of the Phoenix,125,Joy,5.144448030987734e-4
Harry Potter and the Order of the Phoenix,125,Sadness,0.0013617656552614588
Harry Potter and the Order of the Phoenix,125,Surprise,5.64880568108457e-4
Harry Potter and the Order of the Phoenix,125,Trust,0.0010389767591994837
Harry Potter and the Order of the Phoenix,126,Anger,0.0016729469854469855
Harry Potter and the Order of the Phoenix,126,Anticipation,6.659303534303535e-4
Harry Potter and the Order of the Phoenix,126,Disgust,7.471413721413722e-4
Harry Potter and the Order of the Phoenix,126,Fear,0.0011207120582120583
Harry Potter and the Order of the Phoenix,126,Joy,5.359927234927235e-4
Harry Potter and the Order of the Phoenix,126,Sadness,0.001575493762993763
Harry Potter and the Order of the Phoenix,126,Surprise,6.172037422037422e-4
Harry Potter and the Order of the Phoenix,126,Trust,6.659303534303535e-4
Harry Potter and the Order of the Phoenix,127,Anger,0.0015284677111196026
Harry Potter and the Order of the Phoenix,127,Anticipation,8.836453954910202e-4
Harry Potter and the Order of the Phoenix,127,Disgust,3.1047000382116927e-4
Harry Potter and the Order of the Phoenix,127,Fear,8.478219335116545e-4
Harry Potter and the Order of the Phoenix,127,Joy,5.73175391669851e-4
Harry Potter and the Order of the Phoenix,127,Sadness,0.0017672907909820404
Harry Potter and the Order of the Phoenix,127,Surprise,4.2988154375238824e-4
Harry Potter and the Order of the Phoenix,127,Trust,7.045280855941918e-4
Harry Potter and the Order of the Phoenix,128,Anger,0.0024072409808704584
Harry Potter and the Order of the Phoenix,128,Anticipation,0.0014202721787135704
Harry Potter and the Order of the Phoenix,128,Disgust,0.0010431377583771987
Harry Potter and the Order of the Phoenix,128,Fear,0.001444344588522275
Harry Potter and the Order of the Phoenix,128,Joy,4.814481961740917e-4
Harry Potter and the Order of the Phoenix,128,Sadness,0.0025757478495313903
Harry Potter and the Order of the Phoenix,128,Surprise,0.0010431377583771987
Harry Potter and the Order of the Phoenix,128,Trust,6.339067916292208e-4
Harry Potter and the Order of the Phoenix,129,Anger,0.0018810520806071707
Harry Potter and the Order of the Phoenix,129,Anticipation,8.832766291546715e-4
Harry Potter and the Order of the Phoenix,129,Disgust,8.669196545406961e-4
Harry Potter and the Order of the Phoenix,129,Fear,0.0017829102329233184
Harry Potter and the Order of the Phoenix,129,Joy,4.08924365349385e-4
Harry Potter and the Order of the Phoenix,129,Sadness,0.002208191572886679
Harry Potter and the Order of the Phoenix,129,Surprise,5.888510861031144e-4
Harry Potter and the Order of the Phoenix,129,Trust,7.033499084009422e-4
Harry Potter and the Order of the Phoenix,130,Anger,0.0013744749196936002
Harry Potter and the Order of the Phoenix,130,Anticipation,0.0011582653817642698
Harry Potter and the Order of the Phoenix,130,Disgust,5.714109216703731e-4
Harry Potter and the Order of the Phoenix,130,Fear,0.0011273783049172226
Harry Potter and the Order of the Phoenix,130,Joy,6.717939214232765e-4
Harry Potter and the Order of the Phoenix,130,Sadness,0.0018223375339757846
Harry Potter and the Order of the Phoenix,130,Surprise,4.710279219174697e-4
Harry Potter and the Order of the Phoenix,130,Trust,9.806646898937485e-4
Harry Potter and the Order of the Phoenix,131,Anger,0.0015302092931420296
Harry Potter and the Order of the Phoenix,131,Anticipation,9.790048703435567e-4
Harry Potter and the Order of the Phoenix,131,Disgust,6.005660128998289e-4
Harry Potter and the Order of the Phoenix,131,Fear,7.239699881532183e-4
Harry Potter and the Order of the Phoenix,131,Joy,7.651046465710148e-4
Harry Potter and the Order of the Phoenix,131,Sadness,0.001678294063446097
Harry Potter and the Order of the Phoenix,131,Surprise,6.499276030011847e-4
Harry Potter and the Order of the Phoenix,131,Trust,0.0011599973673818611
Harry Potter and the Half-Blood Prince,132,Anger,7.506398897420753e-4
Harry Potter and the Half-Blood Prince,132,Anticipation,0.0010828903327426659
Harry Potter and the Half-Blood Prince,132,Disgust,6.768064579641662e-4
Harry Potter and the Half-Blood Prince,132,Fear,0.0011690293364835598
Harry Potter and the Half-Blood Prince,132,Joy,5.537507383343178e-4
Harry Potter and the Half-Blood Prince,132,Sadness,9.106123252608781e-4
Harry Potter and the Half-Blood Prince,132,Surprise,5.906674542232723e-4
Harry Potter and the Half-Blood Prince,132,Trust,9.844457570387872e-4
Harry Potter and the Half-Blood Prince,133,Anger,8.752790744875179e-4
Harry Potter and the Half-Blood Prince,133,Anticipation,8.24538258575198e-4
Harry Potter and the Half-Blood Prince,133,Disgust,8.625938705094378e-4
Harry Potter and the Half-Blood Prince,133,Fear,0.0010528719301806373
Harry Potter and the Half-Blood Prince,133,Joy,4.820377511670388e-4
Harry Potter and the Half-Blood Prince,133,Sadness,0.0015349096813476763
Harry Potter and the Half-Blood Prince,133,Surprise,5.708341790135985e-4
Harry Potter and the Half-Blood Prince,133,Trust,0.0010148163182463975
Harry Potter and the Half-Blood Prince,134,Anger,0.0011812714776632304
Harry Potter and the Half-Blood Prince,134,Anticipation,0.001208118556701031
Harry Potter and the Half-Blood Prince,134,Disgust,6.577534364261169e-4
Harry Potter and the Half-Blood Prince,134,Fear,0.0010873067010309279
Harry Potter and the Half-Blood Prince,134,Joy,6.711769759450172e-4
Harry Potter and the Half-Blood Prince,134,Sadness,0.0014497422680412372
Harry Potter and the Half-Blood Prince,134,Surprise,7.651417525773196e-4
Harry Potter and the Half-Blood Prince,134,Trust,9.39647766323024e-4
Harry Potter and the Half-Blood Prince,135,Anger,0.0015611990008326394
Harry Potter and the Half-Blood Prince,135,Anticipation,0.0010407993338884263
Harry Potter and the Half-Blood Prince,135,Disgust,6.452955870108243e-4
Harry Potter and the Half-Blood Prince,135,Fear,8.742714404662781e-4
Harry Potter and the Half-Blood Prince,135,Joy,8.534554537885096e-4
Harry Potter and the Half-Blood Prince,135,Sadness,0.0016965029142381348
Harry Potter and the Half-Blood Prince,135,Surprise,5.51623646960866e-4
Harry Potter and the Half-Blood Prince,135,Trust,0.0011761032472939216
Harry Potter and the Half-Blood Prince,136,Anger,0.001319758672699849
Harry Potter and the Half-Blood Prince,136,Anticipation,0.0010474275180157532
Harry Potter and the Half-Blood Prince,136,Disgust,3.2470253058488355e-4
Harry Potter and the Half-Blood Prince,136,Fear,6.494050611697671e-4
Harry Potter and the Half-Blood Prince,136,Joy,6.179822356292945e-4
Harry Potter and the Half-Blood Prince,136,Sadness,0.0014245014245014246
Harry Potter and the Half-Blood Prince,136,Surprise,5.027652086475616e-4
Harry Potter and the Half-Blood Prince,136,Trust,7.646220881515e-4
Harry Potter and the Half-Blood Prince,137,Anger,0.0013589264481059962
Harry Potter and the Half-Blood Prince,137,Anticipation,0.001104127739086122
Harry Potter and the Half-Blood Prince,137,Disgust,5.839137081705452e-4
Harry Potter and the Half-Blood Prince,137,Fear,7.219296755563106e-4
Harry Potter and the Half-Blood Prince,137,Joy,8.068625785629353e-4
Harry Potter and the Half-Blood Prince,137,Sadness,0.00156064209274673
Harry Potter and the Half-Blood Prince,137,Surprise,5.839137081705452e-4
Harry Potter and the Half-Blood Prince,137,Trust,9.342619330728725e-4
Harry Potter and the Half-Blood Prince,138,Anger,0.001505794449527295
Harry Potter and the Half-Blood Prince,138,Anticipation,9.53034461726136e-4
Harry Potter and the Half-Blood Prince,138,Disgust,4.8604757548032933e-4
Harry Potter and the Half-Blood Prince,138,Fear,6.004117108874657e-4
Harry Potter and the Half-Blood Prince,138,Joy,7.624275693809088e-4
Harry Potter and the Half-Blood Prince,138,Sadness,0.0017631137541933516
Harry Potter and the Half-Blood Prince,138,Surprise,5.81351021652943e-4
Harry Potter and the Half-Blood Prince,138,Trust,8.767917047880451e-4
Harry Potter and the Half-Blood Prince,139,Anger,0.0016833062456466218
Harry Potter and the Half-Blood Prince,139,Anticipation,0.001059322033898305
Harry Potter and the Half-Blood Prince,139,Disgust,6.965405154399814e-4
Harry Potter and the Half-Blood Prince,139,Fear,7.981193406083121e-4
Harry Potter and the Half-Blood Prince,139,Joy,8.12630601346645e-4
Harry Potter and the Half-Blood Prince,139,Sadness,0.001668794984908289
Harry Potter and the Half-Blood Prince,139,Surprise,5.369166473183191e-4
Harry Potter and the Half-Blood Prince,139,Trust,0.0012479684234966335
Harry Potter and the Half-Blood Prince,140,Anger,0.001313908509922637
Harry Potter and the Half-Blood Prince,140,Anticipation,0.001093171880255634
Harry Potter and the Half-Blood Prince,140,Disgust,4.940295997309115e-4
Harry Potter and the Half-Blood Prince,140,Fear,6.306760847628658e-4
Harry Potter and the Half-Blood Prince,140,Joy,8.829465186680121e-4
Harry Potter and the Half-Blood Prince,140,Sadness,0.0012613521695257314
Harry Potter and the Half-Blood Prince,140,Surprise,5.570972082071981e-4
Harry Potter and the Half-Blood Prince,140,Trust,0.0011877732929700638
Harry Potter and the Half-Blood Prince,141,Anger,0.0015106684447407902
Harry Potter and the Half-Blood Prince,141,Anticipation,9.89748291381897e-4
Harry Potter and the Half-Blood Prince,141,Disgust,8.230538423070512e-4
Harry Potter and the Half-Blood Prince,141,Fear,9.064010668444741e-4
Harry Potter and the Half-Blood Prince,141,Joy,9.168194699116519e-4
Harry Potter and the Half-Blood Prince,141,Sadness,0.0017086181030171697
Harry Potter and the Half-Blood Prince,141,Surprise,5.625937656276046e-4
Harry Potter and the Half-Blood Prince,141,Trust,0.001135605934322387
Harry Potter and the Half-Blood Prince,142,Anger,0.001601936998630405
Harry Potter and the Half-Blood Prince,142,Anticipation,0.0010516532968108004
Harry Potter and the Half-Blood Prince,142,Disgust,6.970260223048327e-4
Harry Potter and the Half-Blood Prince,142,Fear,0.0010761103502250047
Harry Potter and the Half-Blood Prince,142,Joy,6.35883388769321e-4
Harry Potter and the Half-Blood Prince,142,Sadness,0.0017364507924085306
Harry Potter and the Half-Blood Prince,142,Surprise,7.214830757190374e-4
Harry Potter and the Half-Blood Prince,142,Trust,0.0011617100371747212
Harry Potter and the Half-Blood Prince,143,Anger,0.0015671433878157504
Harry Potter and the Half-Blood Prince,143,Anticipation,5.804234769687964e-4
Harry Potter and the Half-Blood Prince,143,Disgust,4.527303120356612e-4
Harry Potter and the Half-Blood Prince,143,Fear,7.893759286775632e-4
Harry Potter and the Half-Blood Prince,143,Joy,4.0629643387815747e-4
Harry Potter and the Half-Blood Prince,143,Sadness,0.0016716196136701336
Harry Potter and the Half-Blood Prince,143,Surprise,6.152488855869242e-4
Harry Potter and the Half-Blood Prince,143,Trust,0.0010331537890044577
Harry Potter and the Half-Blood Prince,144,Anger,0.0010643655008240249
Harry Potter and the Half-Blood Prince,144,Anticipation,0.001075810291155466
Harry Potter and the Half-Blood Prince,144,Disgust,6.29463468229262e-4
Harry Potter and the Half-Blood Prince,144,Fear,7.439113715436733e-4
Harry Potter and the Half-Blood Prince,144,Joy,6.637978392235854e-4
Harry Potter and the Half-Blood Prince,144,Sadness,0.0011215894524812305
Harry Potter and the Half-Blood Prince,144,Surprise,0.001075810291155466
Harry Potter and the Half-Blood Prince,144,Trust,0.0013161508881157297
Harry Potter and the Half-Blood Prince,145,Anger,0.0017697753154816867
Harry Potter and the Half-Blood Prince,145,Anticipation,7.309941520467836e-4
Harry Potter and the Half-Blood Prince,145,Disgust,6.059556786703601e-4
Harry Potter and the Half-Blood Prince,145,Fear,7.117574638350262e-4
Harry Potter and the Half-Blood Prince,145,Joy,7.502308402585411e-4
Harry Potter and the Half-Blood Prince,145,Sadness,0.001827485380116959
Harry Potter and the Half-Blood Prince,145,Surprise,6.925207756232687e-4
Harry Potter and the Half-Blood Prince,145,Trust,0.0011157279162819329
Harry Potter and the Half-Blood Prince,146,Anger,0.001456227514133973
Harry Potter and the Half-Blood Prince,146,Anticipation,0.001102878190851465
Harry Potter and the Half-Blood Prince,146,Disgust,6.210382045571355e-4
Harry Potter and the Half-Blood Prince,146,Fear,7.174062018160014e-4
Harry Potter and the Half-Blood Prince,146,Joy,8.566044200788075e-4
Harry Potter and the Half-Blood Prince,146,Sadness,0.0015418879561418537
Harry Potter and the Half-Blood Prince,146,Surprise,5.567928730512249e-4
Harry Potter and the Half-Blood Prince,146,Trust,0.0011885386328593457
Harry Potter and the Half-Blood Prince,147,Anger,0.0015670791273200912
Harry Potter and the Half-Blood Prince,147,Anticipation,0.001058287202865516
Harry Potter and the Half-Blood Prince,147,Disgust,4.7826440898730057e-4
Harry Potter and the Half-Blood Prince,147,Fear,7.123086942364051e-4
Harry Potter and the Half-Blood Prince,147,Joy,9.260013025073267e-4
Harry Potter and the Half-Blood Prince,147,Sadness,0.0013737381960273526
Harry Potter and the Half-Blood Prince,147,Surprise,6.716053402800391e-4
Harry Potter and the Half-Blood Prince,147,Trust,0.0010481113643764247
Harry Potter and the Half-Blood Prince,148,Anger,0.0013254327147980665
Harry Potter and the Half-Blood Prince,148,Anticipation,8.283954467487914e-4
Harry Potter and the Half-Blood Prince,148,Disgust,5.262747544051146e-4
Harry Potter and the Half-Blood Prince,148,Fear,7.601746452518322e-4
Harry Potter and the Half-Blood Prince,148,Joy,7.601746452518322e-4
Harry Potter and the Half-Blood Prince,148,Sadness,0.0015203492905036644
Harry Potter and the Half-Blood Prince,148,Surprise,9.550912209574302e-4
Harry Potter and the Half-Blood Prince,148,Trust,0.0012279744269452673
Harry Potter and the Half-Blood Prince,149,Anger,0.0015849373663305835
Harry Potter and the Half-Blood Prince,149,Anticipation,7.924686831652919e-4
Harry Potter and the Half-Blood Prince,149,Disgust,4.010082493125573e-4
Harry Potter and the Half-Blood Prince,149,Fear,7.35181790406355e-4
Harry Potter and the Half-Blood Prince,149,Joy,6.397036358081271e-4
